id;Progressivo;Provincia_N_REA;N_REA;Codice_fiscale;Partita_IVA;Sede_o_UL;Progressivo_loc;N_Albo_Artigiani;Codici_sezioni_RI;Sezioni_RI;Codice_forma_giuridica;Forma_giuridica;Sito_internet;Email;Data_iscrizione;Data_cancellazione;Data_chiusura_ultimo_protocollo;Denominazione;Codice_toponimo;Toponimo;Via;N_civico;Codice_stradario;Cap;Codice_comune_catastale;Codice_comune_camerale;Comune;Sigla_provincia_istat;Provincia_istat;Sigla_provincia_camerale;Frazione;Altre_indicazioni;Codice_stato_estero;Stato_estero;Anno_dichiarazione_addetti;Addetti_indipendenti;Addetti_dipendenti;Classe_addetti;Telefono;Capitale;Valuta;Attivita'_dichiarata;Codici_ateco_e_importanza;Codice_ateco_principale;Settore_livello_1;Settore_livello_2;Codice_stato_impresa_o_attivita';Stato_impresa_o_attivita';Data_ultimo_bilancio_XBRL;Valore_produzione;Ricavi;Utile_o_perdite;Flag;Indirizzo;Indirizzo_corretto;Latitude;Longitude;PI;Name;URL;Index;company_file_name;Keys;Title_and_description;Logo;Link_to_contacts;Link_to_products;Link_to_certifications;Link_to_trading_information;Phones_list;emails_list;Has_contact_form;Certifications_list;Available_translations;Countries_relationships;Home_page_images_(all);Contacts_page_images_(filtered);Products_page_images_(filtered);Trading_page_images_(filtered);Videos;Tracking;CMS;Framework;JS_library;Favicon;Language;Sitemap;Facebook;Twitter;Linkedin;Flickr;Youtube;Pinterest;Instagram;Slideshare;Foursquare;Warnings;Index2
2359;;;;;04275150284;SEDE;;;;;;IMPRESA INDIVIDUALE;;;13/10/2014;;;PIRONCISTI MARTINO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;RIVESTIMENTO DI PAVIMENTI E DI MURI;;43.33;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA SAN GIULIANO, 23/A, 35011 CAMPODARSEGO PD;45.5177511;11.9642585;04275150284;PIRONCISTI MARTINO;;0;-2359-04275150284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2362;;;;;04538440282;SEDE;;;;;;IMPRESA INDIVIDUALE;;;11/03/2011;;;PITIS RADU;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA MUSON, 17, 35011 CAMPODARSEGO PD;45.501937;11.9058058;04538440282;PITIS RADU;;0;-2362-04538440282.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2363;;;;;04089710281;SEDE;;;;;;IMPRESA INDIVIDUALE;;;20/03/2006;;;PIVA ALFIO IMPRESA EDILE DI PIVA ALFIO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;; LAVORI GENERALI DI COSTRUZIONE EDIFICI (DAL 01.02.2006);;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA MUSON, 19, 35011 CAMPODARSEGO PD;45.50215;11.905967;04089710281;PIVA ALFIO IMPRESA EDILE DI PIVA ALFIO;;0;-2363-04089710281.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2366;;;;;05152790282;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;17/07/2018;;;PLANITIA SRL;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA C. REZZONICO, 7, 35011 CAMPODARSEGO PD;45.4887937;11.9222659;05152790282;PLANITIA SRL;https://planitiasrl.it/;1;-2366-05152790282.bz2;appartamento, bagni, piano, metri, kira, latisana, costruzioni, quadri, terreni, camere, ampio, classe, lotto, ampia, due, composto, tre, locali, campodarsego, rezzonico, venduto, terra, abitabile, terrazzo, principali, appartamento kira, metri quadri, tre camere, ampia tre, due bagni;Homepage;https://planitiasrl.it/assets/themes/flytheme-child/assets/img/PlanitiaSRL_logo.png;https://planitiasrl.it/contatti/;;;;[IT] +39 351 709 6191, [IT] +393517096191;info@planitiasrl.it;True;;it;;;;;;;;Wordpress;Bootstrap;JQuery;True;it;;https://www.facebook.com/PLANITIAsrl/?ref=bookmarks;;;;;;https://www.instagram.com/planitiasrl/?hl=it;;;PIVA correct: )                           P.Iva e C.F. 05152790282 ||;2
2374;;;;;04183440280;SEDE;;;;;;IMPRESA INDIVIDUALE;;;29/05/2007;;;PORADICI MIHAI CATALIN;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;; COSTRUZIONE DI SOTTOFONDI PER PAVIMENTI (DAL 15.03.2007);;43.39.09;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA DE TONI, 1/3, 35011 CAMPODARSEGO PD;45.5034673;11.9063909;04183440280;PORADICI MIHAI CATALIN;;0;-2374-04183440280.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2392;;;;;04605890286;SEDE;;;;;;IMPRESA INDIVIDUALE;;;16/04/2013;;;PRAVATO RENATO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;MURATORE;;43.39.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA SELGARELLA, 1, 35011 CAMPODARSEGO PD;45.5146469;11.96301;04605890286;PRAVATO RENATO;;0;-2392-04605890286.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2407;;;;;05399050284;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;04/08/2021;;;PROFESSIONE RESTAURO SRL;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;3-9;;;;LAVORI DI COMPLETAMENTO E DI FINITURA DI EDIFICI RESIDENZIALI E NON RESIDENZIALI (DAL 30.08.2021);;43.39.09;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA ANTONIANA, 175, 35011 CAMPODARSEGO PD;45.50238290000001;11.9066873;05399050284;PROFESSIONE RESTAURO SRL;;0;-2407-05399050284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2409;;;;;05067190289;SEDE;;;;;;SOCIETA' IN NOME COLLETTIVO;;;07/06/2017;;;PROJECT COLOR S.N.C. DI LOJA ARMANDO & C.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;TINTEGGIATURA E POSA IN OPERA DI VETRI ULTERIORI SPECIFICHE: LAVORI DI TINTEGGIATURA E INTONACATURA MURI  INTERNI ED ESTERNI, E LAVORI IN CARTONGESSO;;43.34;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA BASSA II, 20, 35011 CAMPODARSEGO PD;45.4973026;11.9439151;05067190289;PROJECT COLOR S.N.C. DI LOJA ARMANDO & C.;;0;-2409-05067190289.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2410;;;;;03666310283;SEDE;;;;;;IMPRESA INDIVIDUALE;;;11/10/2001;;;PRONTO CASA DI ZOTTA  BOGDAN REMUS;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;347/7346165;;; IMBIANCHINO, MURATORE, PIASTRELLISTA, PICCOLE MANUTENZIONI IDRAULICHE E ELETTRICHE (ESCLUSA L. 46/90), SOSTITUZIONI DI TAPPARELLE (DAL 01.10.2001);;43.34;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA PIOGA, 14, 35011 CAMPODARSEGO PD;45.48028610000001;11.9086026;03666310283;PRONTO CASA DI ZOTTA  BOGDAN REMUS;;0;-2410-03666310283.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2417;;;;;05341600285;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;19/01/2021;;;PUNTO 61 S.R.L;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;;;;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA ROMA, 37, 35011 CAMPODARSEGO PD;45.5026357;11.9089468;05341600285;PUNTO 61 S.R.L;;0;-2417-05341600285.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2420;;;;;03696810286;SEDE;;;;;;SOCIETA' IN ACCOMANDITA SEMPLICE;;;12/02/2002;;;P.V.E. S.A.S. DI RUBIN BRUNO & C.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;TINTEGGIATURA, MANUTENZIONE, RISTRUTTURAZIONE, RISANAMENTO CON QUALSIASI TECNICA E CON OGNI TIPO DI MATERIALE DI SUPERFICI DI OGNI TIPO, IMPRESA EDILE ED IMMOBILIARE (DAL 15.02.2002);;43.34;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA ANTONIANA, 106/D, 35011 CAMPODARSEGO PD;45.4916278;11.9063895;03696810286;P.V.E. S.A.S. DI RUBIN BRUNO & C.;;0;-2420-03696810286.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2444;;;;;03819150289;SEDE;;;;;;IMPRESA INDIVIDUALE;;;31/03/2021;;;RAVENNA STEFANO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;TINTEGGIATURA E POSA IN OPERA DI VETRI;;43.34;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA GARIBALDI, 26/2, 35011 CAMPODARSEGO PD;45.4737453;11.9216783;03819150289;RAVENNA STEFANO;;0;-2444-03819150289.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447;;;;;05408130283;SEDE;;;;;;SOCIETA' IN NOME COLLETTIVO;;;28/09/2021;;;REAL ESTATE SNC DI BARIN DANIELE E MATTEO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;;;;;IMPRESA DI COSTRUZIONI ED OPERE EDILI;;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA OLMO, 114, 35011 CAMPODARSEGO PD;45.5147321;11.9307671;05408130283;REAL ESTATE SNC DI BARIN DANIELE E MATTEO;;0;-2447-05408130283.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2461;;;;;04473670281;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;14/04/2010;;;RIC SRL;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;;;;;COSTRUZIONE DI IMMOBILI;;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA VERDI, 113, 35011 CAMPODARSEGO PD;45.50126059999999;11.9149232;04473670281;RIC SRL;;0;-2461-04473670281.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2467;;;;;00769400284;SEDE;;;;;;IMPRESA INDIVIDUALE;;;11/04/1978;;;RIGO SERGIO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;IMBIANCHINO,RIVESTIMENTI MURALI(DAL 20/3/1978);;43.34;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA ROMA, 6/4, 35011 CAMPODARSEGO PD;45.5027032;11.9081895;00769400284;RIGO SERGIO;;0;-2467-00769400284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2470;;;;;05345330285;SEDE;;;;;;IMPRESA INDIVIDUALE;;;01/02/2021;;;RISTRUTTURARE A PADOVA DI GALDIOLO MATTIA;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;COSTRUZIONI E RISTRUTTURAZIONI EDILI;;43.39.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VICOLO PRIMAVERA, 26, 35011 CAMPODARSEGO PD;45.5158438;11.9141813;05345330285;RISTRUTTURARE A PADOVA DI GALDIOLO MATTIA;;0;-2470-05345330285.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2502;;;;;04688400284;SEDE;;;;;;IMPRESA INDIVIDUALE;;;14/01/2013;;;R.S. IMPIANTI DI SARTORATO RICCARDO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. A) IMPIANTI DI PRODUZIONE, TRASFORMAZIONE, TRASPORTO, DISTRIBUZIONE, UTILIZZAZIONE DELL'ENERGIA ELETTRICA, IMPIANTI DI PROTEZIONE CONTRO LE SCARICHE ATMOSFERICHE, NONCHE' GLI IMPIANTI PER L'AUTOMAZIONE DI PORTE, CANCELLI E BARRIERE, LETT. B) IMPIANTI RADIOTELEVISIVI, LE ANTENNE E GLI IMPIANTI ELETTRONICI IN GENERE, (DAL 20/11/2012) LETT. C) IMPIANTI DI CLIMATIZZAZIONE, DI CONDIZIONAMENTO DI QUALSIASI NATURA O SPECIE, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLE CONDENSE, E DI VENTILAZIONE ED AERAZIONE DEI LOCALI, (DAL 11/11/2014);;43.21.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA FOFFANI, 58, 35011 CAMPODARSEGO PD;45.4832318;11.9268385;04688400284;R.S. IMPIANTI DI SARTORATO RICCARDO;;0;-2502-04688400284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2511;;;;;03223040282;SEDE;;;;;;IMPRESA INDIVIDUALE;;;15/01/1997;;;RUFFATO MATTEO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;3-9;;;; IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE (IN EDIFICI ADIBITI AD USO CIVILE ED IMMOBILI ADIBITI AD ATTIVITA' PRODUTTIVE, AL COMMERCIO, AL TERZIARIO E AD ALTRI USI) IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, LE ANTENNE, GLI IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE (DAL 1.2.1981) - IMPIANTI DI PROTEZIONE ANTINCENDIO - LIMITATAMENTE A :RILEVAZIONE DI FUMI ED INCENDI (DAL 09.01.1997);;43.21.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA CALTANA, 168/C, 35011 CAMPODARSEGO PD;45.4939955;11.9351047;03223040282;RUFFATO MATTEO;https://www.ruffatoimpianti.it/;1;-2511-03223040282.bz2;impianti, elettrici, ruffato, matteo, immagini, illuminazione, civili, antenna, domotici, industriali, trasmissione, tv, videosorveglianza, satellitare, videocitotelefono, antifurto, interna, reti, esterna, automazioni, fotovoltaici, terrestre, cell, paolo, adami, impianti elettrici, ruffato impianti, matteo ruffato, elettrici civili, impianti illuminazione;Matteo Ruffato impianti elettrici;https://www.ruffatoimpianti.it/img/logo.png;https://www.ruffatoimpianti.it/contatti.php;;;;[IT] (+39) 049 9202389, [IT] (+39) 348 2287454, [IT] (+39) 049 9289091;info@ruffatoimpianti.it;True;;it;;;;;;;;;;JQuery;False;it;;;;;;;;;;;PIVA correct: P.IVA  03223040282 ||;2
2516;;;;;03085500274;SEDE;;;;;;IMPRESA INDIVIDUALE;;;12/04/2012;;;SACCONI GIOVANNI;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;LAVORI EDILI;;43.39.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA E. TOTI, 26 B, 35011 CAMPODARSEGO PD;45.5218955;11.9406121;03085500274;SACCONI GIOVANNI;;0;-2516-03085500274.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2524;;;;;05398890284;SEDE;;;;;;IMPRESA INDIVIDUALE;;;22/09/2021;;;SAMA' MARCO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. C) IMPIANTI DI RISCALDAMENTO, DI CLIMATIZZAZIONE, DI CONDIZIONAMENTO DI QUALSIASI NATURA O SPECIE, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E DELLE CONDENSE, E DI VENTILAZIONE ED AERAZIONE DEI LOCALI, LETT. D) IMPIANTI IDRICI E SANITARI DI QUALSIASI NATURA O SPECIE, LETT. E) IMPIANTI PER LA DISTRIBUZIONE E L'UTILIZZAZIONE DI GAS DI QUALSIASI TIPO, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E VENTILAZIONE ED AERAZIONE DEI LOCALI, (DAL 02/08/2021);;43.22.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA OLMO, 130/A, 35011 CAMPODARSEGO PD;45.5154495;11.9312637;05398890284;SAMA' MARCO;;0;-2524-05398890284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2531;;;;;05021670285;SEDE;;;;;;IMPRESA INDIVIDUALE;;;24/01/2017;;;SANGRICOLI VINCENZO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;ATTIVITA' NON SPECIALIZZATE DI LAVORI EDILI (MURATORE);;43.39.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA CALTANA, 260, 35011 CAMPODARSEGO PD;45.4949383;11.9403624;05021670285;SANGRICOLI VINCENZO;;0;-2531-05021670285.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2532;;;;;03980260271;UL;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;01/03/2012;;;SANIGEN TERMOIDRAULICA S.R.L.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;;;;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DI IMPIANTI: - IMPIANTI DI RISCALDAMENTO E DI CLIMATIZZAZIONE AZIONATI DA FLUIDO LIQUIDO, AERIFORME, GASSOSO E DI QUALSIASI NATURA O SPECIE, - IMPIANTI IDROSANITARI NONCHE' QUELLI DI TRASPORTO, DI TRATTAMENTO, DI USO, DI ACCUMULO E DI CONSUMO DI ACQUA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ACQUA FORNITA DALL'ENTE DISTRIBUTORE, - IMPIANTI PER IL TRASPORTO E L'UTILIZZAZIONE DI GAS ALLO STATO LIQUIDO O AERIFORME ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DEL COMBUSTIBILE E GASSOSO FORNITO DALL'ENTE DISTRIBUTORE, - IMPIANTI DI PROTEZIONE ANTINCENDIO  (DAL 03/12/2018);;43.22.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA M. POLO, 17, 35011 CAMPODARSEGO PD;45.4829755;11.908471;03980260271;SANIGEN TERMOIDRAULICA S.R.L.;;0;-2532-03980260271.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2533;;;;;02716990284;SEDE;;;;;;SOCIETA' IN ACCOMANDITA SEMPLICE;;;27/01/1999;;;SANTA CATERINA DI SCAPIN  ELISABETTA E C. S.A.S.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;049/609931;;;IMPRESA EDILE.;;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA ROMA, 35, 35011 CAMPODARSEGO PD;45.50261949999999;11.9087209;02716990284;SANTA CATERINA DI SCAPIN  ELISABETTA E C. S.A.S.;;0;-2533-02716990284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2549;;;;;02636530285;SEDE;;;;;;IMPRESA INDIVIDUALE;;;06/12/1995;;;SCANFERLA VALERIANO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;049/9201121;;;IMPIANTI DI PRODUZIONE, DI TRASPORTO, DISTRIBUZIONE ED UTILIZZAZIONE DELL'ENERGIA ELETTRICA, IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, ANTENNE ED IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE SU EDIFICI ADIBITI AD USO NON CIVILE, IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, ANTENNE, IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE,;;43.21.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA PANIGALE, 47, 35011 CAMPODARSEGO PD;45.5135408;11.9285826;02636530285;SCANFERLA VALERIANO;;0;-2549-02636530285.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2553;;;;;05304540288;SEDE;;;;;;IMPRESA INDIVIDUALE;;;24/07/2020;;;SCAPIN DANIELE COSTRUZIONI;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA GIUSEPPE VERDI, 41/4, 35011 CAMPODARSEGO PD;45.5032041;11.9120496;05304540288;SCAPIN DANIELE COSTRUZIONI;;0;-2553-05304540288.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2569;;;;;04906320280;SEDE;;;;;;SOCIETA' IN ACCOMANDITA SEMPLICE;;;08/06/2015;;;SEA RESTAURI S.A.S. DI LITTAME' MASSIMO & C.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;TINTEGGIATURA E POSA IN OPERA DI VETRI ULTERIORI SPECIFICHE: ATTIVITA DI LAVORI DI TINTEGGIATURA, VERNICIATURA E RIVESTIMENTO SU IMMOBILI AD USO RESIDENZIALE E COMMERCIALE, POSA IN OPERA DI MATERIALI VARI, ATTIVITA DI RESTAURO;;43.34;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA GARELLI, 15/D, 35011 CAMPODARSEGO PD;45.499772;11.9532372;04906320280;SEA RESTAURI S.A.S. DI LITTAME' MASSIMO & C.;;0;-2569-04906320280.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2576;;;;;04238360285;SEDE;;;;;;IMPRESA INDIVIDUALE;;;23/10/2007;;;SERBAN MARIAN CATALIN;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;; INTONACATURA DI PARETI E MURI (DAL 09.10.2007);;43.31;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA MUSON, 17, 35011 CAMPODARSEGO PD;45.501937;11.9058058;04238360285;SERBAN MARIAN CATALIN;;0;-2576-04238360285.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2583;;;;;05434600283;SEDE;;;;;;IMPRESA INDIVIDUALE;;;16/02/2022;;;SETCOLOR DI VIEIRA GERALDO HENRIQUE;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;;;;;TINTEGGIATURA E POSA IN OPERA DI VETRI;;43.34;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA CALTANA, 62, 35011 CAMPODARSEGO PD;45.5002299;11.9126623;05434600283;SETCOLOR DI VIEIRA GERALDO HENRIQUE;;0;-2583-05434600283.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2585;;;;;04693320287;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA CON UNICO SOCIO;;;19/12/2012;;;SETTIMO LAVORI EDILI - S.R.L.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;3-9;;;;IMPRESA EDILE;;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA PONTAROLA, 86, 35011 CAMPODARSEGO PD;45.4797497;11.9193399;04693320287;SETTIMO LAVORI EDILI - S.R.L.;;0;-2585-04693320287.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2603;;;;;05229440283;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;28/06/2019;;;SKOPGAS SRL;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;10-49;;;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. C) IMPIANTI DI RISCALDAMENTO, DI CLIMATIZZAZIONE, DI CONDIZIONAMENTO DI QUALSIASI NATURA O SPECIE, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E DELLE CONDENSE, E DI VENTILAZIONE ED AERAZIONE DEI LOCALI, LETT. D) IMPIANTI IDRICI E SANITARI DI QUALSIASI NATURA O SPECIE, LETT. E) IMPIANTI PER LA DISTRIBUZIONE E L'UTILIZZAZIONE DI GAS DI QUALSIASI TIPO, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E VENTILAZIONE ED AERAZIONE DEI LOCALI,;;43.22.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA CARDINAL REZZONICO, 7, 35011 CAMPODARSEGO PD;45.4887937;11.9222659;05229440283;SKOPGAS SRL;;0;-2603-05229440283.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2609;;;;;01537810283;SEDE;;;;;;SOCIETA' IN NOME COLLETTIVO;;;16/07/1981;;;SOC. DANIEL S.N.C. DI BAIDO DANIEL E C.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;ATTIVITA' ESERCITATA: IMPRESA EDILE (DAL 25/10/1986).;;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA ANTONIANA, 220/E, 35011 CAMPODARSEGO PD;45.4998033;11.9071492;01537810283;SOC. DANIEL S.N.C. DI BAIDO DANIEL E C.;;0;-2609-01537810283.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
